,DateTime,P001
1692,2010-06-04 08:00:00,4.64
1693,2010-06-04 08:10:00,2.12
1694,2010-06-04 08:20:00,4.34
1695,2010-06-04 08:30:00,1.06
1696,2010-06-04 08:40:00,0.64
1697,2010-06-04 08:50:00,2.0300000000000002
1698,2010-06-04 09:00:00,0.21
1699,2010-06-04 09:20:00,9.74
1700,2010-06-04 09:30:00,10.610000000000001
1701,2010-06-04 09:40:00,0.5800000000000001
1702,2010-06-04 09:50:00,1.0
1703,2010-06-04 10:00:00,0.95
1704,2010-06-04 10:10:00,8.66
1705,2010-06-04 11:00:00,2.4299999999999997
1706,2010-06-04 11:10:00,0.68
1707,2010-06-04 12:10:00,5.76
1708,2010-06-04 13:20:00,36.58000000000001
1709,2010-06-04 13:30:00,3.8400000000000003
1710,2010-06-04 13:50:00,0.04
1711,2010-06-04 14:50:00,4.2
1712,2010-06-04 15:00:00,0.15
1713,2010-06-04 15:10:00,0.7
1714,2010-06-04 15:20:00,0.18
1715,2010-06-04 15:30:00,5.920000000000001
1716,2010-06-04 15:40:00,2.78
1717,2010-06-04 15:50:00,1.6599999999999997
1718,2010-06-04 16:20:00,0.17
1719,2010-06-04 16:50:00,0.04
1720,2010-06-04 17:10:00,0.26
1721,2010-06-04 18:50:00,0.17
1722,2010-06-04 19:00:00,0.8999999999999999
1723,2010-06-04 19:10:00,0.33
1724,2010-06-04 19:40:00,0.6799999999999999
1725,2010-06-04 19:50:00,3.7700000000000005
1726,2010-06-04 20:00:00,50.21999999999999
1727,2010-06-04 20:10:00,24.16
1728,2010-06-04 20:20:00,0.4
1729,2010-06-04 20:50:00,0.49
1730,2010-06-04 21:20:00,0.81
1731,2010-06-04 21:30:00,0.47
1732,2010-06-05 04:10:00,0.1
1733,2010-06-05 07:10:00,2.04
1734,2010-06-05 07:20:00,0.13
1735,2010-06-05 07:30:00,37.540000000000006
1736,2010-06-05 07:40:00,200.94
1737,2010-06-05 07:50:00,64.17
1738,2010-06-05 08:00:00,1.3199999999999998
1739,2010-06-05 08:10:00,0.39
1740,2010-06-05 08:20:00,0.55
1741,2010-06-05 08:30:00,1.9999999999999998
1742,2010-06-05 08:40:00,6.7
1743,2010-06-05 09:10:00,1.05
1744,2010-06-05 09:20:00,0.17
1745,2010-06-05 09:50:00,0.35
1746,2010-06-05 10:00:00,3.01
1747,2010-06-05 10:10:00,70.66000000000001
1748,2010-06-05 10:20:00,196.90000000000003
1749,2010-06-05 10:30:00,7.85
1750,2010-06-05 12:00:00,2.88
1751,2010-06-05 12:20:00,1.14
1752,2010-06-05 15:30:00,0.04
1753,2010-06-05 15:40:00,0.24000000000000002
1754,2010-06-05 15:50:00,0.16
1755,2010-06-05 16:30:00,0.1
1756,2010-06-05 16:40:00,0.18000000000000002
1757,2010-06-05 18:10:00,0.13
1758,2010-06-05 18:40:00,5.35
1759,2010-06-05 18:50:00,6.3999999999999995
1760,2010-06-05 19:20:00,76.44999999999999
1761,2010-06-05 19:30:00,53.4
1762,2010-06-05 19:50:00,0.1
1763,2010-06-05 20:00:00,0.12
1764,2010-06-05 20:10:00,1.22
1765,2010-06-05 20:20:00,0.68
1766,2010-06-05 22:00:00,0.22
1767,2010-06-05 22:10:00,0.8300000000000001
1768,2010-06-05 22:20:00,0.04
1769,2010-06-05 23:00:00,67.59
1770,2010-06-06 01:30:00,0.11000000000000001
1771,2010-06-06 04:20:00,2.5700000000000003
1772,2010-06-06 04:30:00,0.65
1773,2010-06-06 05:10:00,3.3600000000000003
1774,2010-06-06 05:20:00,95.61999999999999
1775,2010-06-06 05:30:00,12.89
1776,2010-06-06 05:40:00,0.43
1777,2010-06-06 05:50:00,2.9099999999999997
1778,2010-06-06 06:00:00,2.8
1779,2010-06-06 06:10:00,0.04
1780,2010-06-06 06:20:00,2.8600000000000003
1781,2010-06-06 06:30:00,1.9200000000000002
1782,2010-06-06 07:00:00,75.46
1783,2010-06-06 07:10:00,113.60999999999999
1784,2010-06-06 07:20:00,51.720000000000006
1785,2010-06-06 07:30:00,0.7000000000000001
1786,2010-06-06 07:40:00,1.36
1787,2010-06-06 07:50:00,4.0
1788,2010-06-06 08:00:00,0.51
1789,2010-06-06 08:10:00,0.17
1790,2010-06-06 08:40:00,7.799999999999999
1791,2010-06-06 08:50:00,0.17
1792,2010-06-06 09:40:00,4.550000000000001
1793,2010-06-06 09:50:00,1.27
1794,2010-06-06 10:50:00,0.9900000000000001
1795,2010-06-06 11:00:00,2.14
1796,2010-06-06 11:10:00,7.809999999999999
1797,2010-06-06 11:20:00,0.66
1798,2010-06-06 11:30:00,0.04
1799,2010-06-06 12:20:00,0.88
1800,2010-06-06 12:30:00,2.46
1801,2010-06-06 13:30:00,0.1
1802,2010-06-06 13:40:00,0.04
1803,2010-06-06 14:20:00,6.18
1804,2010-06-06 15:40:00,0.14
1805,2010-06-06 16:20:00,1.09
1806,2010-06-06 17:40:00,45.55
1807,2010-06-06 17:50:00,137.64000000000004
1808,2010-06-06 18:00:00,4.1000000000000005
1809,2010-06-06 18:20:00,2.3699999999999997
1810,2010-06-06 18:40:00,2.39
1811,2010-06-06 18:50:00,1.8399999999999999
1812,2010-06-06 19:00:00,0.6100000000000001
1813,2010-06-06 19:10:00,0.18
1814,2010-06-06 19:20:00,1.5199999999999998
1815,2010-06-06 19:50:00,1.23
1816,2010-06-06 20:00:00,1.8199999999999998
1817,2010-06-06 20:10:00,0.34
1818,2010-06-06 20:20:00,0.18
1819,2010-06-06 20:30:00,1.63
1820,2010-06-06 20:40:00,1.18
1821,2010-06-06 20:50:00,0.07
1822,2010-06-06 21:10:00,0.45
1823,2010-06-06 21:20:00,0.5900000000000001
1824,2010-06-06 21:40:00,0.52
1825,2010-06-06 22:30:00,34.1
1826,2010-06-06 23:20:00,0.04
1827,2010-06-07 01:00:00,0.11000000000000001
1828,2010-06-07 01:30:00,74.99000000000001
1829,2010-06-07 01:40:00,71.66000000000001
1830,2010-06-07 08:10:00,1.85
1831,2010-06-07 08:20:00,0.95
1832,2010-06-07 08:30:00,6.319999999999999
1833,2010-06-07 08:40:00,47.599999999999994
1834,2010-06-07 08:50:00,48.3
1835,2010-06-07 09:00:00,0.71
1836,2010-06-07 09:10:00,0.52
1837,2010-06-07 09:20:00,0.7000000000000001
1838,2010-06-07 09:30:00,5.31
1839,2010-06-07 09:40:00,0.6900000000000001
1840,2010-06-07 09:50:00,0.29
1841,2010-06-07 10:00:00,11.940000000000001
1842,2010-06-07 10:10:00,94.31000000000003
1843,2010-06-07 10:20:00,19.380000000000003
1844,2010-06-07 10:50:00,8.969999999999999
1845,2010-06-07 11:00:00,0.7000000000000001
1846,2010-06-07 11:50:00,0.38
1847,2010-06-07 12:10:00,0.56
1848,2010-06-07 12:30:00,0.5800000000000001
1849,2010-06-07 13:20:00,0.49
1850,2010-06-07 13:30:00,0.17
1851,2010-06-07 14:00:00,1.48
1852,2010-06-07 14:10:00,4.620000000000001
1853,2010-06-07 14:20:00,0.66
1854,2010-06-07 14:50:00,0.12
1855,2010-06-07 15:00:00,0.35
1856,2010-06-07 15:50:00,0.04
1857,2010-06-07 16:00:00,0.35
1858,2010-06-07 16:30:00,0.12
1859,2010-06-07 17:40:00,2.26
1860,2010-06-07 17:50:00,1.29
1861,2010-06-07 18:00:00,1.7799999999999998
1862,2010-06-07 18:10:00,21.29
1863,2010-06-07 18:20:00,347.6
1864,2010-06-07 18:30:00,65.78
1865,2010-06-07 18:40:00,0.8300000000000001
1866,2010-06-07 19:00:00,1.89
1867,2010-06-07 19:10:00,102.87000000000002
1868,2010-06-07 19:20:00,109.78000000000002
1869,2010-06-07 19:30:00,2.13
1870,2010-06-09 08:20:00,41.22
1871,2010-06-09 08:30:00,26.01
1872,2010-06-09 08:40:00,1.38
1873,2010-06-09 08:50:00,12.610000000000001
1874,2010-06-09 09:00:00,3.54
1875,2010-06-09 09:10:00,5.109999999999999
1876,2010-06-09 09:20:00,5.0
1877,2010-06-09 09:30:00,6.830000000000001
1878,2010-06-09 09:40:00,5.579999999999999
1879,2010-06-09 09:50:00,12.71
1880,2010-06-09 10:00:00,4.6499999999999995
1881,2010-06-09 10:10:00,1.8299999999999998
1882,2010-06-09 10:20:00,7.040000000000001
1883,2010-06-09 10:30:00,2.8299999999999996
1884,2010-06-09 10:40:00,3.6300000000000003
1885,2010-06-09 10:50:00,12.019999999999996
1886,2010-06-09 11:00:00,16.83
1887,2010-06-09 11:10:00,6.230000000000001
1888,2010-06-09 11:20:00,159.26999999999998
1889,2010-06-09 11:30:00,31.23
1890,2010-06-09 11:40:00,2.65
1891,2010-06-09 11:50:00,0.89
1892,2010-06-09 12:00:00,4.9399999999999995
1893,2010-06-09 12:10:00,2.03
1894,2010-06-09 12:30:00,4.6000000000000005
1895,2010-06-09 12:40:00,0.45
1896,2010-06-09 12:50:00,6.670000000000003
1897,2010-06-09 13:00:00,5.790000000000001
1898,2010-06-09 13:10:00,4.450000000000001
1899,2010-06-09 13:20:00,0.89
1900,2010-06-09 13:30:00,0.89
1901,2010-06-09 13:40:00,4.770000000000001
1902,2010-06-09 14:20:00,3.15
1903,2010-06-09 14:30:00,2.52
1904,2010-06-09 14:40:00,0.63
1905,2010-06-09 15:00:00,0.31
1906,2010-06-09 15:10:00,0.32
1907,2010-06-09 15:30:00,4.82
1908,2010-06-09 15:40:00,7.969999999999999
1909,2010-06-09 16:20:00,0.32
1910,2010-06-09 16:40:00,2.73
1911,2010-06-09 16:50:00,27.609999999999996
1912,2010-06-09 17:00:00,49.31
1913,2010-06-09 17:10:00,41.140000000000015
1914,2010-06-09 17:20:00,9.12
1915,2010-06-09 17:30:00,55.86000000000001
1916,2010-06-09 17:40:00,192.06999999999994
1917,2010-06-09 17:50:00,228.70999999999987
1918,2010-06-09 18:00:00,7.460000000000001
1919,2010-06-09 18:10:00,9.97
1920,2010-06-09 18:20:00,94.92999999999999
1921,2010-06-09 18:30:00,343.35999999999996
1922,2010-06-09 18:40:00,245.75
1923,2010-06-09 18:50:00,148.17999999999998
1924,2010-06-09 19:00:00,129.05
1925,2010-06-09 19:10:00,104.71999999999998
1926,2010-06-09 19:20:00,87.63
1927,2010-06-09 19:30:00,0.46
1928,2010-06-09 20:00:00,0.9299999999999999
1929,2010-06-09 20:20:00,1.49
1930,2010-06-09 20:30:00,2.48
1931,2010-06-09 20:50:00,106.58000000000001
1932,2010-06-09 21:00:00,137.29000000000002
1933,2010-06-09 21:10:00,51.26999999999999
1934,2010-06-09 21:20:00,0.47
1935,2010-06-09 21:30:00,0.87
1936,2010-06-09 21:40:00,0.44
1937,2010-06-09 21:50:00,1.78
1938,2010-06-09 22:00:00,7.570000000000002
1939,2010-06-09 22:10:00,1.53
1940,2010-06-10 05:10:00,0.6
1941,2010-06-10 05:20:00,0.9299999999999999
1942,2010-06-10 05:30:00,1.77
1943,2010-06-10 05:40:00,0.04
1944,2010-06-10 05:50:00,2.88
1945,2010-06-10 06:00:00,2.6300000000000003
1946,2010-06-10 06:20:00,3.5
1947,2010-06-10 06:30:00,0.6900000000000001
1948,2010-06-10 06:50:00,4.36
1949,2010-06-10 07:00:00,2.34
1950,2010-06-10 07:10:00,0.16
1951,2010-06-10 07:20:00,0.17
1952,2010-06-10 07:30:00,3.2800000000000002
1953,2010-06-10 07:40:00,4.12
1954,2010-06-10 07:50:00,91.77
1955,2010-06-10 08:00:00,295.11
1956,2010-06-10 08:10:00,139.67
1957,2010-06-10 08:30:00,235.11
1958,2010-06-10 08:40:00,360.19
1959,2010-06-10 08:50:00,142.02000000000004
1960,2010-06-10 09:00:00,11.42
1961,2010-06-10 09:10:00,145.86999999999998
1962,2010-06-10 09:20:00,45.97
1963,2010-06-10 09:30:00,34.620000000000005
1964,2010-06-10 09:50:00,2.55
1965,2010-06-10 10:00:00,0.17
1966,2010-06-10 11:10:00,0.04
1967,2010-06-10 11:30:00,6.96
1968,2010-06-10 12:10:00,175.29999999999998
1969,2010-06-10 12:20:00,490.5
1970,2010-06-10 12:30:00,281.6
1971,2010-06-10 12:40:00,140.73000000000005
1972,2010-06-10 12:50:00,15.32
1973,2010-06-10 13:00:00,26.840000000000003
1974,2010-06-10 13:10:00,34.73
1975,2010-06-10 13:20:00,27.42
1976,2010-06-10 14:20:00,0.12
1977,2010-06-10 14:30:00,7.3599999999999985
1978,2010-06-10 14:40:00,0.44
1979,2010-06-10 15:00:00,0.2
1980,2010-06-10 15:40:00,0.53
1981,2010-06-10 15:50:00,1.9499999999999997
1982,2010-06-10 16:00:00,1.5399999999999998
1983,2010-06-10 16:10:00,3.5299999999999994
1984,2010-06-10 16:20:00,8.11
1985,2010-06-10 16:40:00,0.59
1986,2010-06-10 16:50:00,0.17
1987,2010-06-10 17:20:00,37.220000000000006
1988,2010-06-10 17:30:00,61.99
1989,2010-06-10 17:40:00,99.93
1990,2010-06-10 17:50:00,13.910000000000002
1991,2010-06-10 18:00:00,4.07
1992,2010-06-10 18:20:00,40.29
1993,2010-06-10 18:30:00,148.26999999999998
1994,2010-06-10 18:40:00,35.89
1995,2010-06-10 18:50:00,0.39
1996,2010-06-10 19:30:00,0.5800000000000001
1997,2010-06-10 19:40:00,4.14
1998,2010-06-10 19:50:00,0.42000000000000004
1999,2010-06-10 20:00:00,63.719999999999985
2000,2010-06-10 20:10:00,91.17
2001,2010-06-10 20:20:00,40.57
2002,2010-06-10 20:30:00,39.05
2003,2010-06-10 20:40:00,38.58
2004,2010-06-10 20:50:00,0.33
2005,2010-06-10 21:00:00,0.66
2006,2010-06-10 21:10:00,0.39
2007,2010-06-10 21:20:00,1.2200000000000002
2008,2010-06-10 21:30:00,0.04
2009,2010-06-10 21:40:00,0.9199999999999999
2010,2010-06-10 21:50:00,0.37
2011,2010-06-10 22:00:00,0.52
2012,2010-06-10 22:10:00,1.7499999999999998
2013,2010-06-10 23:30:00,0.04
2014,2010-06-11 07:30:00,1.8600000000000003
2015,2010-06-11 07:40:00,1.1099999999999999
2016,2010-06-11 08:00:00,199.29000000000002
2017,2010-06-11 08:10:00,701.5000000000003
2018,2010-06-11 08:20:00,319.6400000000002
2019,2010-06-11 08:30:00,107.89000000000001
2020,2010-06-11 08:40:00,0.8
2021,2010-06-11 08:50:00,10.149999999999999
2022,2010-06-11 09:00:00,0.18
2023,2010-06-11 09:10:00,12.85
2024,2010-06-11 09:20:00,50.88
2025,2010-06-11 09:30:00,10.429999999999998
2026,2010-06-11 09:40:00,3.4299999999999997
2027,2010-06-11 10:30:00,8.21
2028,2010-06-11 10:40:00,3.91
2029,2010-06-11 11:30:00,0.7200000000000001
2030,2010-06-11 11:40:00,1.15
2031,2010-06-11 11:50:00,4.26
2032,2010-06-11 12:00:00,0.9600000000000001
2033,2010-06-11 12:30:00,0.38
2034,2010-06-11 12:50:00,0.66
2035,2010-06-11 13:40:00,0.5700000000000001
2036,2010-06-11 13:50:00,98.34
2037,2010-06-11 14:00:00,26.779999999999998
2038,2010-06-11 14:10:00,0.38
2039,2010-06-11 14:20:00,0.12
2040,2010-06-11 14:40:00,34.46
2041,2010-06-11 14:50:00,68.42999999999999
2042,2010-06-11 16:10:00,117.99999999999999
2043,2010-06-11 16:20:00,49.69999999999999
2044,2010-06-11 16:30:00,2.0899999999999994
2045,2010-06-11 16:40:00,5.26
2046,2010-06-11 16:50:00,0.17
2047,2010-06-11 17:20:00,0.29
2048,2010-06-11 17:30:00,0.39
2049,2010-06-11 17:40:00,0.33
2050,2010-06-11 18:20:00,27.410000000000004
2051,2010-06-11 18:30:00,64.89
2052,2010-06-11 18:40:00,6.1000000000000005
2053,2010-06-11 18:50:00,1.93
2054,2010-06-11 19:10:00,2.59
2055,2010-06-11 19:20:00,5.82
2056,2010-06-11 19:50:00,1.1600000000000001
2057,2010-06-11 20:00:00,0.51
2058,2010-06-11 20:20:00,1.9999999999999998
2059,2010-06-11 20:30:00,1.25
2060,2010-06-11 20:40:00,2.01
2061,2010-06-11 20:50:00,2.9799999999999995
2062,2010-06-11 21:00:00,1.1900000000000002
2063,2010-06-11 21:10:00,0.52
2064,2010-06-11 21:40:00,0.78
2065,2010-06-11 21:50:00,0.67
2066,2010-06-11 22:00:00,0.35
2067,2010-06-11 22:40:00,1.3199999999999998
2068,2010-06-12 00:00:00,0.04
2069,2010-06-12 00:30:00,0.35
2070,2010-06-12 04:00:00,0.11000000000000001
2071,2010-06-12 04:10:00,0.78
2072,2010-06-12 04:50:00,3.18
2073,2010-06-12 05:00:00,0.04
2074,2010-06-12 05:40:00,2.0700000000000003
2075,2010-06-12 05:50:00,4.02
2076,2010-06-12 06:50:00,3.67
2077,2010-06-12 07:00:00,1.29
2078,2010-06-12 07:50:00,6.73
2079,2010-06-12 08:00:00,99.18000000000002
2080,2010-06-12 08:10:00,16.13
2081,2010-06-12 08:30:00,2.41
2082,2010-06-12 08:40:00,5.5
2083,2010-06-12 08:50:00,5.03
2084,2010-06-12 09:00:00,2.2699999999999996
2085,2010-06-12 09:10:00,5.339999999999999
2086,2010-06-12 09:20:00,48.959999999999994
2087,2010-06-12 09:30:00,166.01
2088,2010-06-12 09:40:00,70.94
2089,2010-06-12 09:50:00,5.460000000000001
2090,2010-06-12 10:00:00,0.91
2091,2010-06-12 10:30:00,0.91
2092,2010-06-12 11:00:00,6.230000000000002
2093,2010-06-12 11:20:00,0.44
2094,2010-06-12 11:30:00,0.45
2095,2010-06-12 11:40:00,3.24
2096,2010-06-12 11:50:00,2.7300000000000004
2097,2010-06-12 12:00:00,2.4
2098,2010-06-12 12:10:00,0.45
2099,2010-06-12 12:20:00,0.89
2100,2010-06-12 12:30:00,2.6700000000000004
2101,2010-06-12 13:00:00,1.94
2102,2010-06-12 13:30:00,0.91
2103,2010-06-12 13:50:00,1.82
2104,2010-06-12 14:00:00,1.99
2105,2010-06-12 14:40:00,0.8500000000000001
2106,2010-06-12 15:00:00,1.0
2107,2010-06-12 15:20:00,0.6900000000000001
2108,2010-06-12 16:10:00,4.51
2109,2010-06-12 16:20:00,4.78
2110,2010-06-12 16:30:00,0.5800000000000001
2111,2010-06-12 16:40:00,1.27
2112,2010-06-12 16:50:00,98.14
2113,2010-06-12 17:00:00,19.72
2114,2010-06-12 17:10:00,1.05
2115,2010-06-12 17:20:00,4.45
2116,2010-06-12 17:30:00,0.91
2117,2010-06-12 17:40:00,9.55
2118,2010-06-12 17:50:00,37.6
2119,2010-06-12 18:00:00,50.91000000000001
2120,2010-06-12 18:10:00,4.6499999999999995
2121,2010-06-12 18:30:00,72.56
2122,2010-06-12 18:40:00,113.89999999999999
2123,2010-06-12 18:50:00,0.46
2124,2010-06-12 19:00:00,0.91
2125,2010-06-12 19:10:00,0.91
2126,2010-06-12 19:20:00,7.73
2127,2010-06-12 19:30:00,4.630000000000001
2128,2010-06-12 19:40:00,1.0
2129,2010-06-12 19:50:00,3.0700000000000003
2130,2010-06-12 20:00:00,1.42
2131,2010-06-12 20:10:00,0.9299999999999999
2132,2010-06-12 20:20:00,1.8599999999999999
2133,2010-06-12 20:30:00,0.46
2134,2010-06-12 20:40:00,4.03
2135,2010-06-12 20:50:00,1.78
2136,2010-06-12 21:00:00,2.6700000000000004
2137,2010-06-12 21:10:00,73.29
2138,2010-06-12 21:20:00,0.89
2139,2010-06-12 21:40:00,1.34
2140,2010-06-12 21:50:00,2.22
2141,2010-06-12 22:00:00,0.32
2142,2010-06-12 22:50:00,1.6300000000000001
2143,2010-06-12 23:00:00,5.2
2144,2010-06-12 23:10:00,1.62
2145,2010-06-12 23:30:00,0.65
2146,2010-06-12 23:40:00,6.180000000000001
2147,2010-06-12 23:50:00,3.2199999999999998
2148,2010-06-13 04:30:00,2.26
2149,2010-06-13 04:40:00,1.9
2150,2010-06-13 04:50:00,0.44
2151,2010-06-13 05:00:00,3.09
2152,2010-06-13 05:10:00,0.04
2153,2010-06-13 05:30:00,3.8999999999999995
2154,2010-06-13 05:40:00,0.81
2155,2010-06-13 05:50:00,0.6
2156,2010-06-13 06:10:00,3.87
2157,2010-06-13 06:20:00,61.330000000000005
2158,2010-06-13 06:30:00,86.36999999999999
2159,2010-06-13 06:40:00,70.48
2160,2010-06-13 06:50:00,0.7
2161,2010-06-13 07:00:00,0.52
2162,2010-06-13 07:10:00,0.45
2163,2010-06-13 07:20:00,0.17
2164,2010-06-13 07:40:00,1.06
2165,2010-06-13 07:50:00,0.67
2166,2010-06-13 08:00:00,59.80000000000001
2167,2010-06-13 08:10:00,155.47000000000008
2168,2010-06-13 08:20:00,6.270000000000001
2169,2010-06-13 08:30:00,0.89
2170,2010-06-13 08:50:00,2.61
2171,2010-06-13 09:10:00,2.63
2172,2010-06-13 09:20:00,0.87
2173,2010-06-13 09:30:00,0.89
2174,2010-06-13 09:40:00,0.87
2175,2010-06-13 09:50:00,2.67
2176,2010-06-13 10:10:00,2.67
2177,2010-06-13 10:40:00,2.88
2178,2010-06-13 10:50:00,2.52
2179,2010-06-13 11:00:00,4.72
2180,2010-06-13 11:10:00,4.409999999999999
2181,2010-06-13 11:30:00,0.95
2182,2010-06-13 12:00:00,0.04
2183,2010-06-13 12:20:00,67.59
2184,2010-06-13 13:00:00,0.33999999999999997
2185,2010-06-13 15:00:00,1.62
2186,2010-06-13 15:10:00,0.44999999999999996
2187,2010-06-13 15:20:00,0.23
2188,2010-06-13 15:30:00,1.0
2189,2010-06-13 15:50:00,0.95
2190,2010-06-13 16:00:00,5.579999999999999
2191,2010-06-13 16:10:00,4.81
2192,2010-06-13 16:20:00,0.35
2193,2010-06-13 16:30:00,2.2699999999999996
2194,2010-06-13 16:40:00,1.4
2195,2010-06-13 16:50:00,2.8
2196,2010-06-13 17:00:00,1.7499999999999998
2197,2010-06-13 17:10:00,0.47
2198,2010-06-13 17:20:00,0.46
2199,2010-06-13 17:40:00,3.64
2200,2010-06-13 17:50:00,4.19
2201,2010-06-13 18:00:00,3.1900000000000004
2202,2010-06-13 18:10:00,4.63
2203,2010-06-13 18:20:00,2.98
2204,2010-06-13 18:30:00,3.7199999999999998
2205,2010-06-13 18:40:00,4.630000000000001
2206,2010-06-13 18:50:00,4.07
2207,2010-06-13 19:00:00,19.859999999999992
2208,2010-06-13 19:10:00,17.05
2209,2010-06-13 19:20:00,13.729999999999995
2210,2010-06-13 19:30:00,14.839999999999995
2211,2010-06-13 19:40:00,19.879999999999995
2212,2010-06-13 19:50:00,14.729999999999997
2213,2010-06-13 20:00:00,19.429999999999993
2214,2010-06-13 20:10:00,17.659999999999993
2215,2010-06-13 20:20:00,16.299999999999997
2216,2010-06-13 20:30:00,12.04
2217,2010-06-13 20:40:00,138.8
2218,2010-06-13 20:50:00,41.629999999999995
2219,2010-06-13 21:00:00,11.439999999999998
2220,2010-06-13 21:10:00,9.849999999999996
2221,2010-06-13 21:20:00,6.03
2222,2010-06-13 21:30:00,4.0
2223,2010-06-13 21:40:00,2.43
2224,2010-06-13 21:50:00,1.4700000000000002
2225,2010-06-13 22:00:00,2.9999999999999996
2226,2010-06-13 22:10:00,1.83
2227,2010-06-13 22:20:00,0.33
2228,2010-06-13 22:40:00,0.97
2229,2010-06-13 22:50:00,0.65
2230,2010-06-13 23:00:00,0.98
2231,2010-06-13 23:10:00,0.32
2232,2010-06-13 23:20:00,0.65
2233,2010-06-13 23:30:00,0.65
2234,2010-06-13 23:50:00,0.65
2235,2010-06-14 00:20:00,1.3
2236,2010-06-14 00:30:00,3.29
2237,2010-06-14 06:30:00,0.5700000000000001
2238,2010-06-14 06:40:00,0.87
2239,2010-06-14 07:00:00,2.99
2240,2010-06-14 07:30:00,42.43
2241,2010-06-14 07:40:00,106.58999999999999
2242,2010-06-14 07:50:00,72.92999999999998
2243,2010-06-14 08:00:00,11.98
2244,2010-06-14 08:20:00,0.38
2245,2010-06-14 08:30:00,0.4
2246,2010-06-14 09:20:00,0.22
2247,2010-06-14 09:30:00,0.36
2248,2010-06-14 09:50:00,61.70000000000001
2249,2010-06-14 10:00:00,32.870000000000005
2250,2010-06-14 10:10:00,1.19
2251,2010-06-14 10:20:00,0.43
2252,2010-06-14 10:30:00,0.8600000000000001
2253,2010-06-14 10:40:00,0.37
2254,2010-06-14 11:10:00,2.2699999999999996
2255,2010-06-14 13:20:00,0.04
2256,2010-06-14 14:50:00,0.1
2257,2010-06-14 15:00:00,0.04
2258,2010-06-14 17:20:00,0.17
2259,2010-06-14 17:40:00,34.25
2260,2010-06-14 17:50:00,162.14000000000001
2261,2010-06-14 18:00:00,131.24
2262,2010-06-14 18:10:00,0.96
2263,2010-06-14 18:30:00,0.5700000000000001
2264,2010-06-14 18:40:00,51.13999999999999
2265,2010-06-14 18:50:00,79.17000000000002
2266,2010-06-14 19:00:00,4.38
2267,2010-06-14 19:10:00,123.67
2268,2010-06-14 19:20:00,108.77000000000002
2269,2010-06-14 19:30:00,1.05
2270,2010-06-14 19:40:00,0.53
2271,2010-06-14 19:50:00,1.9199999999999997
2272,2010-06-14 20:10:00,0.95
2273,2010-06-14 20:20:00,1.78
2274,2010-06-14 20:30:00,4.49
2275,2010-06-14 20:40:00,2.15
2276,2010-06-14 20:50:00,2.92
2277,2010-06-14 21:00:00,0.78
2278,2010-06-14 21:20:00,0.73
2279,2010-06-14 21:30:00,0.19
2280,2010-06-14 21:40:00,0.17
2281,2010-06-14 22:30:00,0.54
2282,2010-06-14 22:40:00,2.3099999999999996
2283,2010-06-14 23:00:00,0.04
2284,2010-06-15 01:20:00,0.97
2285,2010-06-15 01:30:00,3.2600000000000007
2286,2010-06-15 02:30:00,1.0699999999999998
2287,2010-06-15 02:40:00,2.32
2288,2010-06-15 03:30:00,2.12
2289,2010-06-15 03:40:00,0.91
2290,2010-06-15 04:30:00,3.04
2291,2010-06-15 04:40:00,4.0600000000000005
2292,2010-06-15 05:30:00,2.4800000000000004
2293,2010-06-15 05:40:00,2.08
2294,2010-06-15 06:40:00,3.4
2295,2010-06-15 06:50:00,3.0200000000000005
2296,2010-06-15 07:20:00,0.9900000000000001
2297,2010-06-15 07:30:00,0.16
2298,2010-06-15 07:40:00,0.17
2299,2010-06-15 07:50:00,0.66
2300,2010-06-15 08:00:00,78.28999999999999
2301,2010-06-15 08:10:00,173.74000000000004
2302,2010-06-15 08:20:00,25.249999999999996
2303,2010-06-15 08:30:00,0.43
2304,2010-06-15 08:40:00,0.5700000000000001
2305,2010-06-15 08:50:00,0.52
2306,2010-06-15 09:00:00,0.53
2307,2010-06-15 09:10:00,0.52
2308,2010-06-15 09:50:00,0.47
2309,2010-06-15 10:00:00,148.53000000000003
2310,2010-06-15 10:10:00,57.91
2311,2010-06-15 10:20:00,0.17
2312,2010-06-15 11:20:00,0.04
2313,2010-06-15 12:00:00,0.5800000000000001
2314,2010-06-15 12:30:00,0.36
2315,2010-06-15 12:50:00,0.33
2316,2010-06-15 13:30:00,0.04
2317,2010-06-15 14:20:00,33.620000000000005
2318,2010-06-15 14:30:00,22.189999999999998
2319,2010-06-15 14:40:00,0.13
2320,2010-06-15 15:20:00,0.95
2321,2010-06-15 15:30:00,0.52
2322,2010-06-15 16:30:00,0.22
2323,2010-06-15 16:40:00,5.659999999999999
2324,2010-06-15 16:50:00,66.75
2325,2010-06-15 17:00:00,56.21999999999999
2326,2010-06-15 17:10:00,33.160000000000004
2327,2010-06-15 17:20:00,17.25
2328,2010-06-15 17:30:00,0.17
2329,2010-06-15 17:50:00,30.759999999999998
2330,2010-06-15 18:00:00,143.38
2331,2010-06-15 18:10:00,3.4300000000000006
2332,2010-06-15 18:20:00,4.09
2333,2010-06-15 18:30:00,6.0500000000000025
2334,2010-06-15 18:40:00,1.22
2335,2010-06-15 18:50:00,0.25
2336,2010-06-15 19:00:00,1.44
2337,2010-06-15 19:10:00,2.13
2338,2010-06-15 19:20:00,3.32
2339,2010-06-15 19:30:00,2.6499999999999995
